Ticker,Company,Market Cap,Overall Rating,Sector,Industry,Country,Valuation Grade,Profitability Grade,Growth Grade,Performance Grade,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility M,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Earnings,Price,Target Price,Percent Diff
HNRG,Hallador Energy Company,257.28M,66.53,Energy,Thermal Coal,USA,A,C,C-,C+,3.49,-,0.93,1.43,36.75,-,-,-,39.60%,1305.30%,-18.00%,-,-2.50%,-81.40%,6.60%,1.50%,-66.69%,44.00%,-4.41%,3.75,-6.00%,-12.20%,1.40%,0.4,0.2,0.1,0.7,18.10%,-4.60%,-8.00%,-10.11%,-21.57%,22.70%,100.50%,-19.92%,6.36%,0.06%,-9.83%,10.37%,-30.86%,146.15%,48.16,-,8,9,12.5
HNST,"The Honest Company, Inc. Common Stock",273.39M,54.25,Consumer Defensive,Household & Personal Products,USA,A-,D+,C,D+,-,-,0.88,1.79,6.7,-,-,-,-165.80%,36.40%,-,46.40%,-,-124.40%,2.30%,4.30%,-3.15%,56.60%,-4.81%,3.06,-14.30%,-22.30%,-20.60%,3.2,1.5,0,0,30.10%,-14.60%,-11.90%,-9.91%,4.17%,-16.90%,-48.98%,-0.33%,5.16%,-1.02%,0.20%,-8.23%,-51.30%,18.11%,51.27,-,3,4.25,41.66666667
HNW,"Pioneer Diversified High Income Fund, Inc.",88.02M,55.99,Financial,Asset Management,USA,A-,D+,D+,C,-,-,6.79,0.92,-,-,10.23%,30.40%,-,-,-,-,-,-,-6.10%,-,-,31.52%,-,0.05,-,-,-,-,-,-,-,-,-,-,-4.26%,0.76%,-8.25%,-21.08%,4.76%,0.99%,-0.88%,0.23%,-2.47%,-21.08%,7.43%,48.52,-,10.56,-,
HOFT,Hooker Furnishings Corporation,238.32M,70.99,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,B+,D+,B,B,11.53,1.53,0.41,0.92,36.67,-,4.24%,99.50%,209.60%,17.65%,-15.00%,17.00%,0.60%,497.90%,13.60%,1.10%,2.43%,74.30%,-11.26%,3.59,2.40%,3.60%,4.40%,3.8,1.6,0.09,0.09,18.60%,2.10%,1.60%,-0.05%,22.05%,30.81%,-2.58%,11.02%,2.88%,-1.61%,3.59%,22.41%,-6.06%,60.93%,49.23,Dec 08/b,20.76,28,34.87475915
HOFV,Hall of Fame Resort & Entertainment Company,55.67M,61.57,Communication Services,Entertainment,USA,A-,C+,C,D+,-,-,3.37,0.27,3.5,-,-,-,39.60%,-1.40%,-,-,-,-218.10%,148.60%,3.50%,52.27%,6.20%,-43.57%,8.28,-5.10%,-9.10%,-,-,-,0.79,0.87,70.90%,-,-,-20.54%,-21.99%,-41.29%,-53.69%,27.67%,6.43%,-7.94%,-11.03%,-27.51%,-63.73%,39.81%,40.66,-,10.29,47.3,359.6695821
HOG,"Harley-Davidson, Inc.",6.86B,79.42,Consumer Cyclical,Recreational Vehicles,USA,A-,B,B-,B,9.46,0.22,1.19,2.39,4.79,22.6,1.39%,9.50%,18.40%,7.81%,8.40%,43.10%,0.40%,102.50%,12.40%,0.40%,4.25%,89.30%,-3.97%,5.45,6.40%,27.20%,7.30%,1.3,1.1,1.54,2.38,37.10%,15.80%,12.90%,1.73%,0.85%,23.23%,15.03%,14.25%,2.25%,-1.93%,4.73%,18.07%,-8.19%,59.50%,52.15,Feb 02/b,47.53,52,9.404586577
HOLD,AdvisorShares North Square McKee Core Reserves ETF,-,62.99,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.92%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.25%,0.20%,-0.34%,-1.01%,-0.02%,0.08%,-0.16%,-0.17%,-0.12%,-2.57%,0.60%,43.49,-,97.29,-,
HOLI,Hollysys Automation Technologies Ltd.,1.11B,68.26,Industrials,Electrical Equipment & Parts,China,A-,B-,C,C+,10.85,0.65,1.48,0.93,1.67,-,1.79%,0.00%,-7.40%,-,3.60%,15.83%,10.40%,59.60%,13.10%,40.50%,0.00%,71.60%,1.22%,3.03,6.40%,9.20%,4.80%,3.1,2.8,0.02,0.02,34.40%,13.20%,14.40%,-5.93%,4.74%,5.17%,27.66%,9.01%,2.54%,-2.95%,-0.71%,6.67%,-12.33%,43.74%,41.41,-,17.91,20,11.6694584
HOLO,MicroCloud Hologram Inc.,111.80M,73.9,Technology,Electronic Components,China,A-,B,B-,C,-,-,1.87,1.99,2.38,23.79,-,0.00%,-,-,-,-,-,147.90%,219.10%,29.60%,0.00%,1.20%,-87.51%,0.37,10.10%,11.10%,-,4.7,4.7,0,0.01,75.20%,-,10.30%,-75.14%,-16.02%,-78.96%,-78.56%,-5.29%,14.61%,-32.47%,-57.31%,-65.89%,-93.86%,36.94%,32.97,-,2.15,-,
HOLX,"Hologic, Inc.",19.74B,73.84,Healthcare,Medical Instruments & Supplies,USA,B+,A-,D+,B,19.84,2.05,4.42,3.91,8.09,11.21,-,0.00%,-28.80%,8.02%,14.20%,10.00%,9.70%,-61.40%,-27.00%,1.10%,-8.27%,99.83%,-9.35%,4.47,10.60%,20.00%,17.50%,4.2,3.5,0.55,0.56,59.30%,28.20%,22.20%,-2.83%,5.62%,19.06%,13.30%,7.53%,1.82%,-2.38%,0.36%,10.19%,-7.17%,34.56%,46.51,Feb 01/a,80.44,87.54,8.8264545
HOMB,"Home Bancshares, Inc. (Conway, AR)",4.88B,57.91,Financial,Banks - Regional,USA,C-,B-,C,C+,11.5,3.09,5.56,1.4,6.74,17.7,2.97%,42.00%,-19.10%,0.72%,6.50%,5.00%,11.00%,26.80%,80.70%,0.70%,-16.13%,62.10%,-3.93%,9.2,1.40%,9.30%,15.30%,-,-,0.12,0,-,79.20%,34.80%,0.29%,-4.83%,2.93%,4.53%,6.27%,1.99%,-0.49%,3.50%,3.90%,-7.56%,22.14%,53.64,Jan 19/b,24.22,27.25,12.51032205
HOMZ,The Hoya Capital Housing ETF,-,63.43,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,2.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.17%,5.71%,5.00%,-11.87%,11.65%,1.02%,-1.92%,2.51%,5.49%,-12.84%,22.26%,50.21,-,35.42,-,
HON,Honeywell International Inc.,129.92B,51.34,Industrials,Conglomerates,USA,D+,B,D+,C,19.66,3.43,3.66,7.9,12.85,72.62,2.09%,54.10%,-8.10%,10.59%,4.20%,7.90%,-2.60%,-26.60%,6.10%,0.10%,-7.73%,75.90%,0.09%,1.43,8.00%,28.30%,13.70%,1.3,1,0.91,1.17,32.80%,18.00%,14.00%,-4.79%,-10.35%,3.95%,5.57%,-8.16%,2.04%,-1.07%,-4.26%,1.05%,-10.93%,18.12%,44.6,Feb 02/b,196.82,218.62,11.07611015
HONE,"HarborOne Bancorp, Inc.",654.66M,61.13,Financial,Banks - Regional,USA,B,C+,C+,C-,12.9,-,3.81,1.01,6.42,5.98,2.07%,24.70%,37.70%,17.58%,61.70%,-,14.00%,22.50%,24.60%,1.10%,-13.54%,56.50%,-13.29%,4.99,1.00%,7.30%,16.40%,-,-,0.06,0.06,-,80.00%,27.40%,-1.24%,-7.45%,-0.73%,-10.21%,-2.59%,1.99%,-1.36%,-2.18%,-3.65%,-13.01%,5.62%,45.28,Jan 26/b,13.54,14.5,7.090103397
HOOD,"Robinhood Markets, Inc.",8.62B,72.11,Technology,Software - Infrastructure,USA,A-,C+,B,C,-,-,6.35,1.27,-,-,-,-,73.30%,87.70%,-,-,-,62.90%,4.80%,0.40%,-16.15%,67.70%,4.26%,4.9,-4.50%,-14.70%,-11.50%,1.4,1.4,0,0.26,86.80%,-74.40%,-75.70%,-8.16%,3.23%,3.66%,-13.84%,21.62%,4.93%,-2.72%,5.18%,3.59%,-39.96%,45.37%,49.88,Feb 08/a,9.9,11.94,20.60606061
HOOK,HOOKIPA Pharma Inc.,49.20M,62.37,Healthcare,Biotechnology,USA,A,C,C,D+,-,-,4.78,0.43,0.49,-,-,-,-36.10%,17.30%,-,14.50%,-,45.20%,-43.60%,8.15%,0.00%,62.90%,-2.48%,0.98,-45.80%,-61.20%,-86.30%,5,5,0.02,0.03,-,-,-,-9.37%,-16.13%,-40.34%,-55.55%,9.75%,5.64%,-4.15%,-2.39%,-31.10%,-62.80%,23.47%,43.29,-,0.89,4.93,453.9325843
HOPE,"Hope Bancorp, Inc.",1.51B,62.31,Financial,Banks - Regional,USA,B+,C+,C+,D,8.12,0.88,2.11,0.76,2.87,3.69,4.38%,30.70%,9.10%,5.08%,8.30%,8.00%,4.60%,0.90%,54.40%,4.92%,-0.13%,87.20%,-1.64%,4.83,1.20%,10.90%,21.00%,-,-,0.16,0.16,-,79.40%,30.50%,-1.99%,-6.17%,-11.68%,-23.79%,-0.23%,2.13%,-2.99%,-1.19%,-6.89%,-25.29%,6.01%,44.43,Jan 23/a,12.78,13.5,5.633802817
HOTH,"Hoth Therapeutics, Inc.",3.70M,68.39,Healthcare,Biotechnology,USA,A,C,B-,D+,-,-,-,0.43,0.4,-,-,-,-10.10%,71.40%,-,-,-,40.50%,-,2.90%,112.99%,8.30%,1.89%,0.04,-108.10%,-121.00%,-,9.4,9.4,0,0,-,-,-,-43.00%,-29.63%,-73.49%,-81.00%,-63.46%,15.04%,-12.40%,-37.71%,-62.51%,-93.00%,13.55%,38.8,-,2.85,19,566.6666667
HOUR,"Hour Loop, Inc.",84.49M,62.87,Consumer Cyclical,Internet Retail,USA,A-,B-,C+,D,-,-,1.11,9.87,49.7,-,-,0.00%,74.30%,-,-,-,-,-22.80%,69.20%,95.11%,0.00%,0.60%,-0.45%,1.78,8.10%,27.20%,176.50%,1.4,0.2,0,0.08,54.70%,3.10%,2.20%,-16.24%,-25.57%,-30.79%,0.00%,-13.03%,6.42%,-7.10%,-14.90%,-21.12%,-63.39%,16.50%,40.25,-,2.27,5,120.2643172
HOUS,Anywhere Real Estate Inc.,610.90M,67.08,Real Estate,Real Estate Services,USA,A,D+,B-,C,8.48,-,0.09,0.35,2.85,-,-,-,-188.40%,328.60%,-26.80%,27.70%,3.50%,-,-33.00%,0.20%,0.00%,-,-2.96%,8.89,-4.20%,-13.80%,-3.00%,0.6,0.6,1.42,1.72,16.20%,-3.00%,-4.20%,-36.58%,-25.83%,-42.68%,-69.81%,-12.36%,6.06%,-27.24%,-25.37%,-37.07%,-70.13%,5.66%,25.04,Feb 23/b,5.6,8.1,44.64285714
HOV,"Hovnanian Enterprises, Inc.",442.19M,72.54,Consumer Cyclical,Residential Construction,USA,A,B-,D+,B+,-,-,0.15,1.84,1.36,-,-,0.00%,-66.30%,-,20.30%,-,3.60%,-4.40%,8.90%,0.50%,0.00%,53.70%,-6.61%,2.7,6.60%,101.80%,18.60%,-,-,5.21,5.21,23.90%,11.20%,5.60%,16.08%,46.43%,75.36%,-23.50%,67.06%,6.16%,4.50%,24.83%,48.86%,-24.57%,111.75%,62.79,Feb 28/b,70.3,-,
HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",456.53M,62.12,Consumer Cyclical,Residential Construction,USA,A+,C-,D+,C+,-,-,-,-,-,-,10.06%,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.64,-,-,-,-,-,-,-,-,-,-,-0.58%,6.11%,4.93%,-16.38%,-0.32%,1.68%,0.85%,0.68%,-1.25%,-17.04%,13.69%,52.66,-,18.94,-,
HOWL,"Werewolf Therapeutics, Inc.",79.30M,69.44,Healthcare,Biotechnology,USA,A,C+,C+,C,-,-,8.71,0.61,0.56,-,-,-,-621.50%,16.00%,-,19.10%,-,20.60%,-,18.45%,51.39%,77.10%,9.07%,0.22,-34.60%,-43.20%,-,5.5,5.5,0,0,-,-,-,-32.66%,46.45%,-47.04%,-54.65%,30.73%,10.90%,-17.81%,-10.58%,-31.65%,-64.50%,92.81%,41.83,-,2.68,13.66,409.7014925
HP,"Helmerich & Payne, Inc.",4.70B,51.65,Energy,Oil & Gas Drilling,USA,B+,D-,C+,D+,7.41,-,1.98,1.72,13.51,-,2.23%,68.60%,101.50%,29.86%,15.30%,-,2.70%,287.10%,75.60%,1.00%,-2.63%,96.20%,-0.83%,4.24,3.50%,5.60%,-1.20%,2.3,2.1,0.2,0,34.20%,9.80%,6.50%,-3.55%,-11.78%,5.88%,19.03%,-9.10%,4.24%,2.43%,-3.03%,-0.46%,-17.24%,30.30%,51.93,Jan 30/a,44.83,60.5,34.95427169
HPCO,"Hempacco Co., Inc.",24.60M,62.81,Consumer Defensive,Tobacco,USA,B+,C-,C+,C,-,-,6.65,1.5,8.2,-,-,-,-78.40%,-,-,-,-,-176.00%,50.00%,0.20%,0.00%,0.30%,228.33%,0.12,-,-,-34.60%,3.2,2.7,0.02,0.03,18.40%,-70.80%,-72.20%,-29.26%,-43.14%,-82.97%,-,6.23%,29.58%,-28.69%,-18.32%,-53.05%,-97.92%,17.57%,46.05,-,0.87,-,
HPE,Hewlett Packard Enterprise Company,20.10B,62.99,Technology,Communication Equipment,USA,A-,B,D,C,7.12,3.96,0.68,1,4.83,20.16,3.14%,16.90%,-74.50%,4.08%,20.30%,6.01%,-0.30%,-112.30%,7.00%,0.20%,-15.51%,85.40%,-0.74%,1.97,6.50%,18.30%,2.20%,0.9,0.7,0.4,0.63,33.50%,12.90%,12.70%,-5.15%,-8.94%,12.35%,-10.06%,-4.26%,1.84%,-5.01%,-5.25%,4.32%,-13.45%,28.40%,31.41,Mar 02/a,15.28,17.53,14.72513089
HPF,John Hancock Preferred Income Fund II,363.09M,55.18,Financial,Closed-End Fund - Debt,USA,B+,D+,D+,C,-,-,9.99,0.95,-,-,8.74%,-,-,-,-,-,-,-,-0.50%,0.04%,0.00%,6.96%,-,0.29,-,-,-,-,-,-,-,-,-,-,-3.53%,5.41%,-5.10%,-9.21%,8.10%,1.63%,-1.00%,1.66%,-0.91%,-12.72%,14.30%,50.25,Mar 01/a,16.95,-,
HPI,John Hancock Preferred Income Fund,443.83M,52.39,Financial,Closed-End Fund - Debt,USA,B+,D+,D+,D+,-,-,9.94,0.94,-,-,8.79%,-,-,-,-,-,-,-,-0.10%,0.05%,0.00%,13.54%,-,0.39,-,-,-,-,-,-,-,-,-,-,-6.49%,3.06%,-5.70%,-10.32%,5.05%,1.58%,-1.77%,-0.38%,-1.27%,-14.11%,13.15%,46.55,-,16.86,-,
HPK,"HighPeak Energy, Inc.",3.15B,77.25,Energy,Oil & Gas E&P,USA,B,B-,B+,B,6.51,-,5.28,2.83,91.79,9.01,0.35%,7.90%,152.90%,84.90%,-,-,-,878.40%,329.70%,9.60%,2.65%,7.20%,10.23%,6.28,9.50%,16.90%,13.00%,0.6,0.5,0.51,0.51,90.40%,58.70%,23.00%,2.95%,19.52%,13.19%,33.74%,25.32%,3.97%,4.14%,11.09%,15.16%,-24.99%,65.55%,61.11,Mar 06/a,28.66,43.38,51.36078158
HPLT,Home Plate Acquisition Corp.,253.52M,70.18,Financial,Shell Companies,USA,A,C+,D+,B,-,-,-,1.3,181.09,-,-,0.00%,-,-,-,-,-,-,-,4.50%,0.00%,92.00%,1.54%,0.07,6.50%,6.90%,-,2.5,2.5,0,0,-,-,-,0.55%,3.41%,4.59%,-,1.15%,0.56%,0.32%,1.06%,2.92%,-4.80%,4.59%,69.18,-,10.15,-,
HPP,"Hudson Pacific Properties, Inc.",1.29B,60.08,Real Estate,REIT - Office,USA,A,D+,C,C-,-,-,1.25,0.45,5.03,6.22,10.89%,-,10.30%,-17.10%,-23.70%,36.48%,7.10%,-261.90%,12.20%,0.90%,5.01%,-,-3.00%,3.72,-0.60%,-1.90%,1.70%,-,-,1.62,1.62,59.70%,12.80%,-5.50%,-19.76%,-20.59%,-30.51%,-65.36%,-5.65%,3.71%,-10.10%,-9.32%,-28.18%,-67.97%,3.26%,31.61,Feb 08/a,9.18,10.32,12.41830065
HPQ,HP Inc.,28.30B,60.33,Technology,Computer Hardware,USA,A-,C+,D+,C,7.94,7.09,0.47,-,-,26.82,3.67%,39.90%,-42.80%,8.46%,15.50%,1.61%,3.90%,-50.70%,-18.80%,0.10%,-28.81%,83.70%,-5.45%,4.72,6.80%,-95.90%,42.50%,0.7,0.4,-,-,19.70%,6.80%,4.40%,-4.22%,-4.76%,-0.35%,-21.21%,6.48%,2.21%,-3.90%,0.00%,-5.48%,-31.01%,18.84%,42.55,Feb 28/a,28.61,29.75,3.984620762
HPS,John Hancock Preferred Income Fund III,480.86M,52.02,Financial,Closed-End Fund - Debt,USA,B+,D+,D+,D+,-,-,9.99,0.95,-,-,8.72%,-,-,-,-,-,-,-,-4.00%,0.03%,0.00%,10.37%,-,0.05,-,-,-,-,-,-,-,-,-,-,-3.81%,1.34%,-4.36%,-14.00%,4.92%,1.14%,-0.92%,0.49%,-2.09%,-16.40%,10.43%,49.5,-,15.14,-,
HQH,Tekla Healthcare Investors,844.39M,54.68,Financial,Closed-End Fund - Equity,USA,A-,D+,C,D+,-,-,102.09,0.94,-,-,9.06%,-,-,-,-,-,-,-,34.20%,-,-,18.84%,-,0.18,-,-,-,-,-,-,-,-,-,-,-4.16%,-5.01%,-2.04%,-9.35%,1.22%,1.27%,-1.83%,-1.92%,-3.11%,-18.33%,6.99%,42.13,-,18.22,-,
HQI,"HireQuest, Inc.",317.03M,82.96,Industrials,Staffing & Employment Services,USA,C+,A,B-,A-,16.67,-,9.44,5.57,211.35,32.35,1.05%,20.50%,121.90%,27.72%,43.20%,-,-24.60%,29.30%,36.20%,45.70%,0.20%,7.00%,-7.27%,4.07,13.90%,23.70%,25.20%,2,2,0.06,0.11,91.10%,46.80%,35.60%,6.91%,30.80%,62.80%,27.88%,44.78%,4.08%,2.66%,13.89%,42.54%,-0.52%,93.98%,61.22,-,22.89,25.33,10.65967671
HQL,Tekla Life Sciences Investors,358.30M,52.64,Financial,Closed-End Fund - Equity,USA,A-,D+,C,D,-,-,118.68,0.92,-,-,9.26%,-,-,-,-,-,-,-,34.50%,-,-,21.03%,-,0.07,-,-,-,-,-,-,-,-,-,-,-4.23%,-5.50%,-1.32%,-13.95%,0.28%,1.35%,-1.27%,-1.90%,-2.47%,-16.86%,9.36%,45.12,-,14.25,-,
HQY,"HealthEquity, Inc.",5.60B,76.38,Healthcare,Health Information Services,USA,B,B-,B,B+,36.95,-,6.74,2.96,26.64,39.69,-,-,-556.40%,33.91%,-26.30%,27.60%,33.50%,67.80%,20.10%,0.50%,-10.89%,-,1.40%,3.61,-1.90%,-3.20%,-0.60%,3,3,0.48,0.49,55.50%,-4.50%,-7.10%,11.82%,3.91%,-0.18%,23.04%,7.01%,3.06%,3.47%,7.49%,2.81%,-16.72%,31.00%,63.22,Mar 21/a,65.96,82.23,24.66646452
HR,Healthcare Realty Trust Incorporated,7.47B,54.44,Real Estate,REIT - Healthcare Facilities,USA,B+,D+,C,C-,-,-,8.01,0.99,122.47,-,6.28%,259.40%,-65.30%,-4.50%,-15.10%,-,8.70%,-234.80%,72.80%,0.20%,-1.84%,-,71.26%,4.06,0.40%,0.70%,-0.60%,-,-,0.72,0.72,63.10%,-8.60%,4.10%,-9.15%,-3.75%,-18.75%,-24.84%,2.54%,2.44%,-3.82%,-3.21%,-10.66%,-26.68%,8.81%,40.15,Mar 01/b,19.76,23.17,17.25708502
HRB,"H&R Block, Inc.",5.54B,75.45,Consumer Cyclical,Personal Services,USA,A-,B+,C+,C,9.42,0.81,1.6,-,20.93,7.92,3.21%,36.70%,571.80%,21.68%,2.10%,15.00%,1.90%,29.00%,-52.60%,1.00%,-8.01%,93.30%,-1.15%,11.81,16.40%,-306.50%,38.10%,1.2,1.2,-,-,44.80%,20.40%,14.40%,-8.46%,-17.36%,-19.73%,38.23%,-1.07%,2.35%,-5.85%,-4.98%,-8.90%,-25.92%,52.73%,33.71,Feb 07/a,36.12,43,19.04761905
HRI,Herc Holdings Inc.,4.24B,69.87,Industrials,Rental & Leasing Services,USA,B,B+,C,C+,9.1,1.48,1.55,3.8,79.33,5.7,1.74%,20.60%,48.20%,11.23%,54.00%,9.00%,9.30%,38.50%,36.00%,0.30%,-93.20%,98.80%,-1.98%,2.16,6.10%,30.90%,11.20%,1.1,1.1,2.64,2.65,62.00%,20.30%,12.00%,-7.25%,13.44%,29.21%,-7.99%,10.51%,3.34%,-2.56%,1.08%,19.73%,-15.34%,74.28%,48.7,Feb 14/b,145.4,180.25,23.96836314
HRL,Hormel Foods Corporation,22.86B,43.46,Consumer Defensive,Packaged Foods,USA,C-,C+,D+,D+,21.06,5.04,1.85,2.91,37.01,187.81,2.71%,58.00%,9.60%,8.13%,3.00%,4.53%,6.30%,-9.50%,-2.40%,0.20%,-3.26%,41.40%,0.09%,5.15,7.40%,13.10%,9.60%,2.3,1.1,0.43,0.43,17.10%,10.40%,7.90%,-10.39%,-13.55%,-19.19%,-19.51%,-10.80%,1.56%,-9.49%,-10.20%,-13.43%,-26.27%,-0.22%,19.1,Mar 02/b,40.63,43.86,7.949790795
HRMY,"Harmony Biosciences Holdings, Inc.",2.56B,81.72,Healthcare,Biotechnology,USA,B+,A,B+,C,11.89,-,5.85,6.38,7.93,17.75,-,0.00%,408.30%,43.15%,-,-,-,109.60%,40.70%,1.49%,-61.81%,93.10%,4.28%,9.61,31.70%,60.10%,33.10%,5.1,5,0.47,0.48,80.90%,27.40%,41.40%,-10.31%,-27.66%,-1.53%,6.61%,-21.52%,4.55%,-7.79%,-12.73%,-13.47%,-30.35%,30.87%,34.25,Feb 21/b,43.24,63,45.69842738
HROW,"Harrow Health, Inc.",546.36M,72.17,Healthcare,Drug Manufacturers - Specialty & Generic,USA,B-,C,B-,A-,68.86,-,6.17,466.5,11.1,273.18,-,-,-432.70%,140.30%,14.30%,15.00%,29.40%,23.10%,21.90%,0.30%,-,52.80%,-5.43%,4.24,-23.00%,-318.40%,3.40%,3.5,3.2,60.17,0,72.50%,2.10%,-25.50%,23.01%,67.35%,107.56%,140.46%,26.42%,7.05%,4.11%,18.83%,73.38%,-8.12%,245.56%,62.49,Mar 23/a,18.66,19.62,5.144694534
HRT,HireRight Holdings Corporation,865.65M,70.87,Industrials,Staffing & Employment Services,USA,B+,B,B-,C,8.92,1.96,1.04,1.6,5.91,9.18,-,0.00%,76.90%,-50.53%,-,3.90%,-,1181.30%,2.60%,0.80%,-,88.10%,-0.61%,6.6,7.50%,23.90%,4.60%,2.5,2.5,1.23,1.24,45.30%,10.80%,14.00%,-3.61%,-11.60%,-31.12%,-7.44%,-5.56%,3.32%,-2.05%,-2.98%,-18.14%,-40.91%,62.89%,46.42,Mar 09/a,11.2,13.4,19.64285714
HRTG,"Heritage Insurance Holdings, Inc.",70.40M,73.84,Financial,Insurance - Property & Casualty,USA,A,C,C,B+,5.82,-,0.11,0.82,0.24,-,6.59%,-,-906.60%,120.85%,-34.20%,-,7.50%,-211.50%,-1.10%,18.80%,27.91%,44.00%,-18.44%,1.15,-8.80%,-79.80%,-13.70%,-,-,1.23,1.23,-,-27.70%,-27.80%,37.88%,120.61%,37.88%,-34.53%,102.22%,8.04%,55.66%,64.57%,52.69%,-50.61%,225.00%,83.21,Mar 02/a,3.64,3.77,3.571428571
HRTX,"Heron Therapeutics, Inc.",279.39M,64.11,Healthcare,Biotechnology,USA,A-,C,B,D,-,-,2.84,11.95,2.3,-,-,-,10.50%,47.90%,13.30%,47.50%,132.20%,27.10%,14.70%,0.20%,0.00%,-,6.79%,11.37,-79.20%,-848.20%,-96.10%,2.4,1.8,6.63,0,45.90%,-,-,-11.48%,-11.81%,-41.56%,-58.14%,-4.40%,7.47%,-9.34%,-10.68%,-27.83%,-62.51%,9.13%,42.97,-,2.39,10.42,335.9832636
HRZN,Horizon Technology Finance Corporation,324.83M,54,Financial,Asset Management,USA,B,D+,C,D+,7.12,2.76,4.1,1,-,-,11.51%,157.54%,13.00%,-2.40%,4.78%,5.00%,-,77.40%,36.60%,1.40%,7.61%,10.35%,-,3.05,-,-,-,-,-,-,-,-,-,-,-8.39%,-12.78%,-8.26%,-25.77%,-1.12%,2.49%,-7.89%,-5.32%,-4.99%,-26.15%,19.07%,34.15,Feb 28/a,11.47,12.75,11.15954664
HSAI,Hesai Group,2.40B,68.7,Consumer Cyclical,Auto Parts,China,A-,C+,C,B-,-,-,15.74,-,8.03,-,-,-,-,-,-,-,-,-33.20%,42.10%,23.98%,0.00%,28.26%,-,0.05,-76.20%,199.60%,10.60%,3.8,3.1,-,-,46.10%,-23.00%,-,-,-,-,-,-9.36%,-,-7.38%,-7.38%,-7.38%,-37.14%,7.98%,-,-,19.08,-,
HSBC,HSBC Holdings plc,148.73B,78.8,Financial,Banks - Diversified,United Kingdom,A,D+,B,A,-,0.48,2.7,0.88,0.11,-,6.71%,42.82%,19.40%,-,6.30%,21.00%,6.10%,25.10%,87.60%,0.30%,0.00%,1.40%,1.54%,5.44,-,-,7.50%,-,-,0.62,0.62,-,-,-,0.81%,20.67%,20.79%,9.37%,19.51%,0.95%,-0.20%,5.04%,18.14%,-6.03%,50.34%,52.39,Feb 21/b,37.24,44.74,20.1396348
HSC,Harsco Corporation,675.46M,62.43,Industrials,Waste Management,USA,B,D,B-,B-,45.24,-,0.36,1.17,8.31,50.79,-,-,-717.50%,150.00%,-39.20%,10.00%,7.60%,-852.60%,128.00%,0.30%,0.00%,96.89%,-0.61%,5.25,-6.30%,-29.30%,-3.70%,1.3,1.1,2.35,2.38,17.80%,-3.20%,-9.50%,3.08%,11.90%,47.62%,-34.46%,33.07%,4.49%,0.59%,11.45%,28.82%,-40.00%,124.40%,55.81,Feb 27/b,8.37,12.62,50.77658303
HSCS,"Heart Test Laboratories, Inc.",10.79M,70.93,Healthcare,Medical Devices,USA,B+,B-,C,B-,-,-,1069.92,10.08,3.48,-,-,-,-92.30%,3.80%,-,-,-,29.30%,-,25.44%,0.00%,0.80%,53.59%,0.08,-,-,-,1.3,1.1,0,1,-,-,-,-31.05%,7.38%,-10.27%,-,55.97%,18.86%,-33.37%,-4.01%,-19.08%,-78.17%,84.51%,42.21,-,1.31,3.5,167.1755725
HSCZ,iShares Currency Hedged MSCI EAFE Small-Cap ETF,-,70.62,Financial,Exchange Traded Fund,USA,A+,D+,D+,A-,-,-,-,-,-,-,24.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.34%,5.48%,9.12%,3.01%,8.82%,0.56%,1.19%,3.56%,7.75%,-1.12%,19.46%,64.08,-,28.09,-,
HSDT,"Helius Medical Technologies, Inc.",8.19M,69.75,Healthcare,Medical Devices,USA,A,C,B+,D+,-,-,10.24,0.19,0.49,-,-,-,37.40%,74.90%,21.80%,-,-,94.00%,100.00%,0.46%,351.40%,5.20%,125.10%,0.46,-108.20%,-148.30%,-160.50%,15.2,14.7,0,0,42.10%,-,-,-20.16%,-5.83%,-46.48%,-93.32%,-4.27%,10.02%,-5.54%,-8.15%,-54.15%,-93.26%,46.90%,42.86,-,0.29,2.75,848.2758621
